# plugin	O-Bitrot
# uiRoot	Source/ui/public
# generated	2026-08-27T19:07:23.033Z
# NOTE	class is a SUGGESTION WITH A REASON, never a silent drop. Read every UNSURE and every DELETE row.
# source	file	line	selector	attr	class	keyed	suggestedKey	text	reason
html-text	index.html	1189	span.caption		UNSURE	no	panel-crush.crush	— Crush	the element holds element children as well as this text — key the text in its own <span>, or applyLabel will delete the siblings
html-text	index.html	1191	button.en		LABEL	no	panel-crush.off	Off	prose survives the readout filter
html-text	index.html	1196	div.ctl-label		LABEL	no	panel-crush.bits	Bits	prose survives the readout filter
html-text	index.html	1201	div.ctl-label		LABEL	no	panel-crush.rate	Rate	prose survives the readout filter
html-text	index.html	1206	div.ctl-label		LABEL	no	CRUSH_JITTER (reuses an existing entry)	Jitter	prose survives the readout filter
html-text	index.html	1213	div.ctl-label		LABEL	no	panel-crush.env	Env	prose survives the readout filter
html-text	index.html	1218	div.ctl-label		LABEL	no	CRUSH_DITHER (reuses an existing entry)	Dither	prose survives the readout filter
html-text	index.html	1234	em		LABEL	no	panel-rot.tab-vii	Tab. VII	prose survives the readout filter
html-text	index.html	1234	span.caption		UNSURE	no	panel-rot.rot	— Rot	the element holds element children as well as this text — key the text in its own <span>, or applyLabel will delete the siblings
html-text	index.html	1235	span.annot		LABEL	no	panel-rot.bit-flips-sticky-decode	bit flips · sticky decode · wrong-decode stretches	prose survives the readout filter
html-text	index.html	1237	button.en		LABEL	no	panel-rot.off	Off	prose survives the readout filter
html-text	index.html	1243	div.ctl-label		LABEL	no	panel-rot.prob	Prob	prose survives the readout filter
html-text	index.html	1251	div.ctl-label		LABEL	no	panel-rot.depth	Depth	prose survives the readout filter
html-text	index.html	1261	div.ctl-label		LABEL	no	panel-rot.sticky	Sticky	prose survives the readout filter
html-text	index.html	1269	div.ctl-label		LABEL	no	panel-rot.garble	Garble	prose survives the readout filter
html-text	index.html	1281	em		LABEL	no	ui.tab-viii	Tab. VIII	prose survives the readout filter
html-text	index.html	1281	span.caption		UNSURE	no	caption.global-clock-provenance	— Global · Clock & Provenance	the element holds element children as well as this text — key the text in its own <span>, or applyLabel will delete the siblings
html-text	index.html	1287	div.g-label		LABEL	no	clockModeSeg (reuses an existing entry)	Clock	prose survives the readout filter
html-text	index.html	1290	button		LABEL	no	clockmodeseg.sync	Sync	prose survives the readout filter
html-text	index.html	1291	button		LABEL	no	clockmodeseg.free	Free	prose survives the readout filter
html-text	index.html	1302	option		LABEL	no	viewsync.1-bar	1 bar	prose survives the readout filter
html-text	index.html	1317	div.g-label		LABEL	no	seedRo (reuses an existing entry)	Seed	prose survives the readout filter
html-text	index.html	1328	div.g-label		LABEL	no	g-label.splices	Splices	prose survives the readout filter
html-text	index.html	1329	#edgeBtn		UNSURE	no	edgeBtn	Hard Edges	the element holds element children as well as this text — key the text in its own <span>, or applyLabel will delete the siblings
html-text	index.html	1330	div.annot		LABEL	no	annot.crossfades-bypassed-when-lit	crossfades bypassed when lit	prose survives the readout filter
html-text	index.html	1338	div.ctl-label		LABEL	no	MIX (reuses an existing entry)	Mix	prose survives the readout filter
html-attr	index.html	885	#preset-prev	aria-label	LABEL	no	preset-prev	Previous preset	prose survives the readout filter
html-attr	index.html	886	#preset-next	aria-label	LABEL	no	preset-next	Next preset	prose survives the readout filter
html-attr	index.html	889	#preset-select	aria-label	LABEL	no	preset-select	Browse presets	prose survives the readout filter
html-attr	index.html	894	#preset-menu	aria-label	LABEL	no	preset-menu	Presets	prose survives the readout filter
html-attr	index.html	925	#gear-btn	aria-label	LABEL	no	gear-btn	Settings	prose survives the readout filter
html-attr	index.html	929	#settings-popover	aria-label	LABEL	no	settings-popover	Settings	prose survives the readout filter
html-attr	index.html	940	#lang-select	aria-label	LABEL	no	lang-select	Hover help language	prose survives the readout filter
html-attr	index.html	962	#help-toggle	aria-label	LABEL	no	help-toggle-2	Toggle hover help	prose survives the readout filter
js-prose	index.html inline <script type="module"> @line 1355	1462	btn.textContent		LABEL	no	ui.on	On	written from a CONDITIONAL expression (ternary / || fallback). Contract §6: the inflection is authored around, not engineered — check-i18n assertion 13 rejects a ternary inside a setLabel argument
js-prose	index.html inline <script type="module"> @line 1355	1462	btn.textContent		LABEL	no	ui.off	Off	written from a CONDITIONAL expression (ternary / || fallback). Contract §6: the inflection is authored around, not engineered — check-i18n assertion 13 rejects a ternary inside a setLabel argument
js-prose	index.html inline <script type="module"> @line 1355	1595	btn.textContent		LABEL	no	ui.delete	Delete	written from a CONDITIONAL expression (ternary / || fallback). Contract §6: the inflection is authored around, not engineered — check-i18n assertion 13 rejects a ternary inside a setLabel argument
js-prose	index.html inline <script type="module"> @line 1355	1604	btn.textContent		LABEL	no	ui.confirm	Confirm?	written from a CONDITIONAL expression (ternary / || fallback). Contract §6: the inflection is authored around, not engineered — check-i18n assertion 13 rejects a ternary inside a setLabel argument
js-prose	index.html inline <script type="module"> @line 1355	2034	toggleEl.textContent		LABEL	no	ui.on-2	On	written from a CONDITIONAL expression (ternary / || fallback). Contract §6: the inflection is authored around, not engineered — check-i18n assertion 13 rejects a ternary inside a setLabel argument
js-prose	index.html inline <script type="module"> @line 1355	2035	toggleEl.textContent		LABEL	no	ui.off-2	Off	written from a CONDITIONAL expression (ternary / || fallback). Contract §6: the inflection is authored around, not engineered — check-i18n assertion 13 rejects a ternary inside a setLabel argument
