# plugin	O-MultiBandCompressor
# uiRoot	Source/ui/public
# generated	2026-08-27T19:07:22.995Z
# NOTE	class is a SUGGESTION WITH A REASON, never a silent drop. Read every UNSURE and every DELETE row.
# source	file	line	selector	attr	class	keyed	suggestedKey	text	reason
js-prose	js/app.js	642	element.textContent		LABEL	no	ui.on	On	written from a CONDITIONAL expression (ternary / || fallback). Contract §6: the inflection is authored around, not engineered — check-i18n assertion 13 rejects a ternary inside a setLabel argument
js-prose	js/app.js	642	element.textContent		LABEL	no	ui.off	Off	written from a CONDITIONAL expression (ternary / || fallback). Contract §6: the inflection is authored around, not engineered — check-i18n assertion 13 rejects a ternary inside a setLabel argument
js-composed	js/app.js	948	element.textContent		READOUT	no	ui.formatfrequency-lowhz-formatfrequency-highhz	${formatFrequency(lowHz)} - ${formatFrequency(highHz)}	no two-letter run survives once interpolations, numbers and unit tokens are removed (D-03)
js-prose	js/app.js	1375	helpToggleEl.textContent		LABEL	no	ui.on-2	On	written from a CONDITIONAL expression (ternary / || fallback). Contract §6: the inflection is authored around, not engineered — check-i18n assertion 13 rejects a ternary inside a setLabel argument
js-prose	js/app.js	1375	helpToggleEl.textContent		LABEL	no	ui.off-2	Off	written from a CONDITIONAL expression (ternary / || fallback). Contract §6: the inflection is authored around, not engineered — check-i18n assertion 13 rejects a ternary inside a setLabel argument
js-prose	js/app.js	1677	empty.textContent		LABEL	no	ui.no-presets	No presets	prose survives the readout filter
js-composed	js/app.js	1757	strip.textContent		LABEL	no	ui.delete-presetname	Delete "${presetName}"?	prose sits OUTSIDE the interpolation — needs a {token} entry, not a flat one
js-prose	js/app.js	1770	yes.textContent		LABEL	no	ui.delete	Delete	prose survives the readout filter
js-prose	js/app.js	1776	no.textContent		LABEL	no	ui.cancel	Cancel	prose survives the readout filter
js-composed	js/app.js	1719	setAttribute	aria-label	LABEL	no	ui.delete-preset-name	Delete preset ${name}	prose sits OUTSIDE the interpolation — needs a {token} entry, not a flat one
