# plugin	O-Contrabass
# uiRoot	Source/ui/public
# generated	2026-08-28T01:54:41.035Z
# NOTE	class is a SUGGESTION WITH A REASON, never a silent drop. Read every UNSURE and every DELETE row.
# source	file	line	selector	attr	class	keyed	suggestedKey	text	reason
html-text	index.html	916	span.sublabel		LABEL	no	tab-main.vibrato-bow-drift	vibrato · bow drift	prose survives the readout filter
html-text	index.html	920	div.knob-label		LABEL	no	tab-main.expression-2	Expression	prose survives the readout filter
html-text	index.html	927	div.knob-label		LABEL	no	tab-main.vib-rate	Vib Rate	prose survives the readout filter
html-text	index.html	932	div.knob-label		LABEL	no	tab-main.vib-depth	Vib Depth	prose survives the readout filter
html-text	index.html	937	div.knob-label		LABEL	no	tab-main.vib-onset	Vib Onset	prose survives the readout filter
html-text	index.html	944	div.knob-label		LABEL	no	tab-main.lfo-rate	LFO Rate	prose survives the readout filter
html-text	index.html	949	div.knob-label		LABEL	no	tab-main.lfo-depth	LFO Depth	prose survives the readout filter
html-text	index.html	959	span		UNSURE	no	drone-panel.drone	· Drone	the element holds element children as well as this text — key the text in its own <span>, or applyLabel will delete the siblings
html-text	index.html	963	div.knob-label		LABEL	no	drone-panel.inf-sustain	Inf. Sustain	prose survives the readout filter
html-text	index.html	970	div.knob-label		LABEL	no	drone-panel.sub-harm	Sub-Harm.	prose survives the readout filter
html-text	index.html	974	div.drone-caption		UNSURE	no	drone-panel.silent-at-rest	silent at rest —	the element holds element children as well as this text — key the text in its own <span>, or applyLabel will delete the siblings
html-text	index.html	974	div.drone-caption		UNSURE	no	drone-panel.raise-to-wake	raise to wake	the element holds element children as well as this text — key the text in its own <span>, or applyLabel will delete the siblings
html-text	index.html	979	span.numeral		LABEL	no	tab-main.vi	VI	prose survives the readout filter
html-text	index.html	979	span		UNSURE	no	tab-main.output	· Output	the element holds element children as well as this text — key the text in its own <span>, or applyLabel will delete the siblings
html-text	index.html	983	div.knob-label		LABEL	no	tab-main.level	Level	prose survives the readout filter
html-text	index.html	988	div.knob-label		LABEL	no	tab-main.width	Width	prose survives the readout filter
html-text	index.html	995	div.knob-label		LABEL	no	tab-main.saturate	Saturate	prose survives the readout filter
html-text	index.html	1000	div.knob-label		LABEL	no	tab-main.ceiling	Ceiling	prose survives the readout filter
html-text	index.html	1012	span.numeral		LABEL	no	tab-main.vii	VII	prose survives the readout filter
html-text	index.html	1012	span.strip-label		UNSURE	no	tab-main.microtonal	· Microtonal	the element holds element children as well as this text — key the text in its own <span>, or applyLabel will delete the siblings
html-text	index.html	1021	span.strip-field-label		LABEL	no	tab-main.tuning-system	Tuning System	prose survives the readout filter
html-text	index.html	1025	option		LABEL	no	tuning-system-select.scala	Scala	prose survives the readout filter
html-text	index.html	1026	option		LABEL	no	tuning-system-select.mts-esp	MTS-ESP	prose survives the readout filter
html-text	index.html	1027	option		LABEL	no	tuning-system-select.12-tet	12-TET	prose survives the readout filter
html-text	index.html	1031	#scl-load-btn		LABEL	yes	scl-load-btn	Load .scl…	prose survives the readout filter
html-text	index.html	1035	span.strip-field-label		LABEL	no	note-expression-toggle.note-expression	Note Expression	prose survives the readout filter
html-text	index.html	1038	span.range-caption		LABEL	no	tab-main.e1-g3-monophonic	E1–G3 · monophonic	prose survives the readout filter
html-attr	index.html	742	#preset-prev	aria-label	LABEL	no	preset-prev	Previous preset	prose survives the readout filter
html-attr	index.html	744	#preset-next	aria-label	LABEL	no	preset-next	Next preset	prose survives the readout filter
html-attr	index.html	762	#help-toggle	aria-label	LABEL	no	help-toggle	Toggle hover help	prose survives the readout filter
js-prose	index.html inline <script type="module"> @line 1057	1892	container").innerHTML		LABEL	no	ui.div-style-padding-20px	<div style="padding:20px;color:#7D6C5E;font-style:italic;">Tuning panel failed to load.</div>	prose survives the readout filter
